Province/State	Code	Lat	Long	Infections	Date
Shanghai	CHN	31.201999999999998	121.4491	203	02/03/2020
Shanghai	CHN	31.201999999999998	121.4491	219	02/04/2020
Shanghai	CHN	31.201999999999998	121.4491	243	02/05/2020
Shanghai	CHN	31.201999999999998	121.4491	257	02/06/2020
Shanghai	CHN	31.201999999999998	121.4491	277	02/07/2020
Shanghai	CHN	31.201999999999998	121.4491	286	02/08/2020
Shanghai	CHN	31.201999999999998	121.4491	293	02/09/2020
Shanghai	CHN	31.201999999999998	121.4491	299	02/10/2020
Shanghai	CHN	31.201999999999998	121.4491	303	02/11/2020
Shanghai	CHN	31.201999999999998	121.4491	311	02/12/2020
Shanghai	CHN	31.201999999999998	121.4491	315	02/13/2020
Shanghai	CHN	31.201999999999998	121.4491	318	02/14/2020
Shanghai	CHN	31.201999999999998	121.4491	326	02/15/2020
Shanghai	CHN	31.201999999999998	121.4491	328	02/16/2020
Shanghai	CHN	31.201999999999998	121.4491	333	02/17/2020
Shanghai	CHN	31.201999999999998	121.4491	333	02/18/2020
Shanghai	CHN	31.201999999999998	121.4491	333	02/19/2020
Shanghai	CHN	31.201999999999998	121.4491	334	02/20/2020
Shanghai	CHN	31.201999999999998	121.4491	334	02/21/2020
Shanghai	CHN	31.201999999999998	121.4491	335	02/22/2020
Shanghai	CHN	31.201999999999998	121.4491	335	02/23/2020
Shanghai	CHN	31.201999999999998	121.4491	335	02/24/2020
Shanghai	CHN	31.201999999999998	121.4491	336	02/25/2020
Shanghai	CHN	31.201999999999998	121.4491	337	02/26/2020
Shanghai	CHN	31.201999999999998	121.4491	337	02/27/2020
Shanghai	CHN	31.201999999999998	121.4491	337	02/28/2020
Shanghai	CHN	31.201999999999998	121.4491	337	02/29/2020
Shanghai	CHN	31.201999999999998	121.4491	337	03/01/2020
Shanghai	CHN	31.201999999999998	121.4491	337	03/02/2020
Shanghai	CHN	31.201999999999998	121.4491	338	03/03/2020
Shanghai	CHN	31.201999999999998	121.4491	338	03/04/2020
Shanghai	CHN	31.201999999999998	121.4491	339	03/05/2020
Shanghai	CHN	31.201999999999998	121.4491	342	03/06/2020
Shanghai	CHN	31.201999999999998	121.4491	342	03/07/2020
Shanghai	CHN	31.201999999999998	121.4491	342	03/08/2020
Shanghai	CHN	31.201999999999998	121.4491	342	03/09/2020
Shanghai	CHN	31.201999999999998	121.4491	344	03/10/2020
Shanghai	CHN	31.201999999999998	121.4491	344	03/11/2020
Shanghai	CHN	31.201999999999998	121.4491	344	03/12/2020
Shanghai	CHN	31.201999999999998	121.4491	346	03/13/2020
Shanghai	CHN	31.201999999999998	121.4491	353	03/14/2020
Shanghai	CHN	31.201999999999998	121.4491	353	03/15/2020
Shanghai	CHN	31.201999999999998	121.4491	355	03/16/2020
Hebei	CHN	39.549	116.1306	1	01/22/2020
Hebei	CHN	39.549	116.1306	1	01/23/2020
Hebei	CHN	39.549	116.1306	2	01/24/2020
Hebei	CHN	39.549	116.1306	8	01/25/2020
Hebei	CHN	39.549	116.1306	13	01/26/2020
Hebei	CHN	39.549	116.1306	18	01/27/2020
Hebei	CHN	39.549	116.1306	33	01/28/2020
Hebei	CHN	39.549	116.1306	48	01/29/2020
Hebei	CHN	39.549	116.1306	65	01/30/2020
Hebei	CHN	39.549	116.1306	82	01/31/2020
Hebei	CHN	39.549	116.1306	96	02/01/2020
Hebei	CHN	39.549	116.1306	104	02/02/2020
Hebei	CHN	39.549	116.1306	113	02/03/2020
Hebei	CHN	39.549	116.1306	126	02/04/2020
Hebei	CHN	39.549	116.1306	135	02/05/2020
Hebei	CHN	39.549	116.1306	157	02/06/2020
Hebei	CHN	39.549	116.1306	172	02/07/2020
Hebei	CHN	39.549	116.1306	195	02/08/2020
Hebei	CHN	39.549	116.1306	206	02/09/2020
Hebei	CHN	39.549	116.1306	218	02/10/2020
Hebei	CHN	39.549	116.1306	239	02/11/2020
Hebei	CHN	39.549	116.1306	251	02/12/2020
Hebei	CHN	39.549	116.1306	265	02/13/2020
Hebei	CHN	39.549	116.1306	283	02/14/2020
Hebei	CHN	39.549	116.1306	291	02/15/2020
Hebei	CHN	39.549	116.1306	300	02/16/2020
Hebei	CHN	39.549	116.1306	301	02/17/2020
Hebei	CHN	39.549	116.1306	306	02/18/2020
Hebei	CHN	39.549	116.1306	306	02/19/2020
Hebei	CHN	39.549	116.1306	307	02/20/2020
Hebei	CHN	39.549	116.1306	308	02/21/2020
Hebei	CHN	39.549	116.1306	309	02/22/2020
Hebei	CHN	39.549	116.1306	311	02/23/2020
Hebei	CHN	39.549	116.1306	311	02/24/2020
Hebei	CHN	39.549	116.1306	311	02/25/2020
Hebei	CHN	39.549	116.1306	312	02/26/2020
Hebei	CHN	39.549	116.1306	317	02/27/2020
Hebei	CHN	39.549	116.1306	318	02/28/2020
Hebei	CHN	39.549	116.1306	318	02/29/2020
Hebei	CHN	39.549	116.1306	318	03/01/2020
Hebei	CHN	39.549	116.1306	318	03/02/2020
Hebei	CHN	39.549	116.1306	318	03/03/2020
Hebei	CHN	39.549	116.1306	318	03/04/2020
Hebei	CHN	39.549	116.1306	318	03/05/2020
Hebei	CHN	39.549	116.1306	318	03/06/2020
Hebei	CHN	39.549	116.1306	318	03/07/2020
Hebei	CHN	39.549	116.1306	318	03/08/2020
Hebei	CHN	39.549	116.1306	318	03/09/2020
Hebei	CHN	39.549	116.1306	318	03/10/2020
Hebei	CHN	39.549	116.1306	318	03/11/2020
Hebei	CHN	39.549	116.1306	318	03/12/2020
Hebei	CHN	39.549	116.1306	318	03/13/2020
Hebei	CHN	39.549	116.1306	318	03/14/2020
Hebei	CHN	39.549	116.1306	318	03/15/2020
Hebei	CHN	39.549	116.1306	318	03/16/2020
Fujian	CHN	26.0789	117.9874	1	01/22/2020
Fujian	CHN	26.0789	117.9874	5	01/23/2020
Fujian	CHN	26.0789	117.9874	10	01/24/2020
Fujian	CHN	26.0789	117.9874	18	01/25/2020
Fujian	CHN	26.0789	117.9874	35	01/26/2020
Fujian	CHN	26.0789	117.9874	59	01/27/2020
Fujian	CHN	26.0789	117.9874	80	01/28/2020
Fujian	CHN	26.0789	117.9874	84	01/29/2020
Fujian	CHN	26.0789	117.9874	101	01/30/2020
Fujian	CHN	26.0789	117.9874	120	01/31/2020
Fujian	CHN	26.0789	117.9874	144	02/01/2020
Fujian	CHN	26.0789	117.9874	159	02/02/2020
Fujian	CHN	26.0789	117.9874	179	02/03/2020
Fujian	CHN	26.0789	117.9874	194	02/04/2020
Fujian	CHN	26.0789	117.9874	205	02/05/2020
Fujian	CHN	26.0789	117.9874	215	02/06/2020
Fujian	CHN	26.0789	117.9874	224	02/07/2020
Fujian	CHN	26.0789	117.9874	239	02/08/2020
Fujian	CHN	26.0789	117.9874	250	02/09/2020
Fujian	CHN	26.0789	117.9874	261	02/10/2020
Fujian	CHN	26.0789	117.9874	267	02/11/2020
Fujian	CHN	26.0789	117.9874	272	02/12/2020
Fujian	CHN	26.0789	117.9874	279	02/13/2020
Fujian	CHN	26.0789	117.9874	281	02/14/2020
Fujian	CHN	26.0789	117.9874	285	02/15/2020
Fujian	CHN	26.0789	117.9874	287	02/16/2020
Fujian	CHN	26.0789	117.9874	290	02/17/2020
Fujian	CHN	26.0789	117.9874	292	02/18/2020
Fujian	CHN	26.0789	117.9874	293	02/19/2020
Fujian	CHN	26.0789	117.9874	293	02/20/2020
Fujian	CHN	26.0789	117.9874	293	02/21/2020
Fujian	CHN	26.0789	117.9874	293	02/22/2020
Fujian	CHN	26.0789	117.9874	293	02/23/2020
Fujian	CHN	26.0789	117.9874	293	02/24/2020
Fujian	CHN	26.0789	117.9874	294	02/25/2020
Fujian	CHN	26.0789	117.9874	294	02/26/2020
Fujian	CHN	26.0789	117.9874	296	02/27/2020
Fujian	CHN	26.0789	117.9874	296	02/28/2020
Fujian	CHN	26.0789	117.9874	296	02/29/2020
Fujian	CHN	26.0789	117.9874	296	03/01/2020
Fujian	CHN	26.0789	117.9874	296	03/02/2020
Fujian	CHN	26.0789	117.9874	296	03/03/2020
Fujian	CHN	26.0789	117.9874	296	03/04/2020
Fujian	CHN	26.0789	117.9874	296	03/05/2020
Fujian	CHN	26.0789	117.9874	296	03/06/2020
Fujian	CHN	26.0789	117.9874	296	03/07/2020
Fujian	CHN	26.0789	117.9874	296	03/08/2020
Fujian	CHN	26.0789	117.9874	296	03/09/2020
Fujian	CHN	26.0789	117.9874	296	03/10/2020
Fujian	CHN	26.0789	117.9874	296	03/11/2020
Fujian	CHN	26.0789	117.9874	296	03/12/2020
Fujian	CHN	26.0789	117.9874	296	03/13/2020
Fujian	CHN	26.0789	117.9874	296	03/14/2020
Fujian	CHN	26.0789	117.9874	296	03/15/2020
Fujian	CHN	26.0789	117.9874	296	03/16/2020
Guangxi	CHN	23.8298	108.7881	2	01/22/2020
Guangxi	CHN	23.8298	108.7881	5	01/23/2020
Guangxi	CHN	23.8298	108.7881	23	01/24/2020
Guangxi	CHN	23.8298	108.7881	23	01/25/2020
Guangxi	CHN	23.8298	108.7881	36	01/26/2020
Guangxi	CHN	23.8298	108.7881	46	01/27/2020
Guangxi	CHN	23.8298	108.7881	51	01/28/2020
Guangxi	CHN	23.8298	108.7881	58	01/29/2020
Guangxi	CHN	23.8298	108.7881	78	01/30/2020
Guangxi	CHN	23.8298	108.7881	87	01/31/2020
Guangxi	CHN	23.8298	108.7881	100	02/01/2020
Guangxi	CHN	23.8298	108.7881	111	02/02/2020
Guangxi	CHN	23.8298	108.7881	127	02/03/2020
Guangxi	CHN	23.8298	108.7881	139	02/04/2020
Guangxi	CHN	23.8298	108.7881	150	02/05/2020
Guangxi	CHN	23.8298	108.7881	168	02/06/2020
Guangxi	CHN	23.8298	108.7881	172	02/07/2020
Guangxi	CHN	23.8298	108.7881	183	02/08/2020
Guangxi	CHN	23.8298	108.7881	195	02/09/2020
Guangxi	CHN	23.8298	108.7881	210	02/10/2020
Guangxi	CHN	23.8298	108.7881	215	02/11/2020
Guangxi	CHN	23.8298	108.7881	222	02/12/2020
Guangxi	CHN	23.8298	108.7881	222	02/13/2020
Guangxi	CHN	23.8298	108.7881	226	02/14/2020
Guangxi	CHN	23.8298	108.7881	235	02/15/2020
Guangxi	CHN	23.8298	108.7881	237	02/16/2020
Guangxi	CHN	23.8298	108.7881	238	02/17/2020
Guangxi	CHN	23.8298	108.7881	242	02/18/2020
Guangxi	CHN	23.8298	108.7881	244	02/19/2020
Guangxi	CHN	23.8298	108.7881	245	02/20/2020
Guangxi	CHN	23.8298	108.7881	246	02/21/2020
Guangxi	CHN	23.8298	108.7881	249	02/22/2020
Guangxi	CHN	23.8298	108.7881	249	02/23/2020
Guangxi	CHN	23.8298	108.7881	251	02/24/2020
Guangxi	CHN	23.8298	108.7881	252	02/25/2020
Guangxi	CHN	23.8298	108.7881	252	02/26/2020
Guangxi	CHN	23.8298	108.7881	252	02/27/2020
Guangxi	CHN	23.8298	108.7881	252	02/28/2020
Guangxi	CHN	23.8298	108.7881	252	02/29/2020
Guangxi	CHN	23.8298	108.7881	252	03/01/2020
Guangxi	CHN	23.8298	108.7881	252	03/02/2020
Guangxi	CHN	23.8298	108.7881	252	03/03/2020
Guangxi	CHN	23.8298	108.7881	252	03/04/2020
Guangxi	CHN	23.8298	108.7881	252	03/05/2020
Guangxi	CHN	23.8298	108.7881	252	03/06/2020
Guangxi	CHN	23.8298	108.7881	252	03/07/2020
Guangxi	CHN	23.8298	108.7881	252	03/08/2020
Guangxi	CHN	23.8298	108.7881	252	03/09/2020
Guangxi	CHN	23.8298	108.7881	252	03/10/2020
Guangxi	CHN	23.8298	108.7881	252	03/11/2020
Guangxi	CHN	23.8298	108.7881	252	03/12/2020
Guangxi	CHN	23.8298	108.7881	252	03/13/2020
Guangxi	CHN	23.8298	108.7881	252	03/14/2020
Guangxi	CHN	23.8298	108.7881	252	03/15/2020
Guangxi	CHN	23.8298	108.7881	252	03/16/2020
Shaanxi	CHN	35.1917	108.8701	3	01/23/2020
Shaanxi	CHN	35.1917	108.8701	5	01/24/2020
Shaanxi	CHN	35.1917	108.8701	15	01/25/2020
Shaanxi	CHN	35.1917	108.8701	22	01/26/2020
Shaanxi	CHN	35.1917	108.8701	35	01/27/2020
Shaanxi	CHN	35.1917	108.8701	46	01/28/2020
Shaanxi	CHN	35.1917	108.8701	56	01/29/2020
Shaanxi	CHN	35.1917	108.8701	63	01/30/2020
Shaanxi	CHN	35.1917	108.8701	87	01/31/2020
Shaanxi	CHN	35.1917	108.8701	101	02/01/2020
Shaanxi	CHN	35.1917	108.8701	116	02/02/2020
Shaanxi	CHN	35.1917	108.8701	128	02/03/2020
Shaanxi	CHN	35.1917	108.8701	142	02/04/2020
Shaanxi	CHN	35.1917	108.8701	165	02/05/2020
Shaanxi	CHN	35.1917	108.8701	173	02/06/2020
Shaanxi	CHN	35.1917	108.8701	184	02/07/2020
Shaanxi	CHN	35.1917	108.8701	195	02/08/2020
Shaanxi	CHN	35.1917	108.8701	208	02/09/2020
Shaanxi	CHN	35.1917	108.8701	213	02/10/2020
Shaanxi	CHN	35.1917	108.8701	219	02/11/2020
Shaanxi	CHN	35.1917	108.8701	225	02/12/2020
Shaanxi	CHN	35.1917	108.8701	229	02/13/2020
Shaanxi	CHN	35.1917	108.8701	230	02/14/2020
Shaanxi	CHN	35.1917	108.8701	232	02/15/2020
Shaanxi	CHN	35.1917	108.8701	236	02/16/2020
Shaanxi	CHN	35.1917	108.8701	240	02/17/2020
Shaanxi	CHN	35.1917	108.8701	240	02/18/2020
Shaanxi	CHN	35.1917	108.8701	242	02/19/2020
Shaanxi	CHN	35.1917	108.8701	245	02/20/2020
Shaanxi	CHN	35.1917	108.8701	245	02/21/2020
Shaanxi	CHN	35.1917	108.8701	245	02/22/2020
Shaanxi	CHN	35.1917	108.8701	245	02/23/2020
Shaanxi	CHN	35.1917	108.8701	245	02/24/2020
Shaanxi	CHN	35.1917	108.8701	245	02/25/2020
Shaanxi	CHN	35.1917	108.8701	245	02/26/2020
Shaanxi	CHN	35.1917	108.8701	245	02/27/2020
Shaanxi	CHN	35.1917	108.8701	245	02/28/2020
Shaanxi	CHN	35.1917	108.8701	245	02/29/2020
Shaanxi	CHN	35.1917	108.8701	245	03/01/2020
Shaanxi	CHN	35.1917	108.8701	245	03/02/2020
Shaanxi	CHN	35.1917	108.8701	245	03/03/2020
Shaanxi	CHN	35.1917	108.8701	245	03/04/2020
Shaanxi	CHN	35.1917	108.8701	245	03/05/2020
Shaanxi	CHN	35.1917	108.8701	245	03/06/2020
Shaanxi	CHN	35.1917	108.8701	245	03/07/2020
Shaanxi	CHN	35.1917	108.8701	245	03/08/2020
Shaanxi	CHN	35.1917	108.8701	245	03/09/2020
Shaanxi	CHN	35.1917	108.8701	245	03/10/2020
Shaanxi	CHN	35.1917	108.8701	245	03/11/2020
Shaanxi	CHN	35.1917	108.8701	245	03/12/2020
Shaanxi	CHN	35.1917	108.8701	245	03/13/2020
Shaanxi	CHN	35.1917	108.8701	245	03/14/2020
Shaanxi	CHN	35.1917	108.8701	245	03/15/2020
Shaanxi	CHN	35.1917	108.8701	245	03/16/2020
Yunnan	CHN	24.974	101.48700000000001	1	01/22/2020
Yunnan	CHN	24.974	101.48700000000001	2	01/23/2020
Yunnan	CHN	24.974	101.48700000000001	5	01/24/2020
Yunnan	CHN	24.974	101.48700000000001	11	01/25/2020
Yunnan	CHN	24.974	101.48700000000001	16	01/26/2020
Yunnan	CHN	24.974	101.48700000000001	26	01/27/2020
Yunnan	CHN	24.974	101.48700000000001	44	01/28/2020
Yunnan	CHN	24.974	101.48700000000001	55	01/29/2020
Yunnan	CHN	24.974	101.48700000000001	70	01/30/2020
Yunnan	CHN	24.974	101.48700000000001	83	01/31/2020
Yunnan	CHN	24.974	101.48700000000001	93	02/01/2020
Yunnan	CHN	24.974	101.48700000000001	105	02/02/2020
Yunnan	CHN	24.974	101.48700000000001	117	02/03/2020
Yunnan	CHN	24.974	101.48700000000001	122	02/04/2020
Yunnan	CHN	24.974	101.48700000000001	128	02/05/2020
Yunnan	CHN	24.974	101.48700000000001	133	02/06/2020
Yunnan	CHN	24.974	101.48700000000001	138	02/07/2020
Yunnan	CHN	24.974	101.48700000000001	138	02/08/2020
Yunnan	CHN	24.974	101.48700000000001	141	02/09/2020
Yunnan	CHN	24.974	101.48700000000001	149	02/10/2020
Yunnan	CHN	24.974	101.48700000000001	153	02/11/2020
Yunnan	CHN	24.974	101.48700000000001	154	02/12/2020
Yunnan	CHN	24.974	101.48700000000001	156	02/13/2020
Yunnan	CHN	24.974	101.48700000000001	162	02/14/2020
Yunnan	CHN	24.974	101.48700000000001	168	02/15/2020
Yunnan	CHN	24.974	101.48700000000001	171	02/16/2020
Yunnan	CHN	24.974	101.48700000000001	171	02/17/2020
Yunnan	CHN	24.974	101.48700000000001	172	02/18/2020
Yunnan	CHN	24.974	101.48700000000001	172	02/19/2020
Yunnan	CHN	24.974	101.48700000000001	174	02/20/2020
Yunnan	CHN	24.974	101.48700000000001	174	02/21/2020
Yunnan	CHN	24.974	101.48700000000001	174	02/22/2020
Yunnan	CHN	24.974	101.48700000000001	174	02/23/2020
Yunnan	CHN	24.974	101.48700000000001	174	02/24/2020
Yunnan	CHN	24.974	101.48700000000001	174	02/25/2020
Yunnan	CHN	24.974	101.48700000000001	174	02/26/2020
Yunnan	CHN	24.974	101.48700000000001	174	02/27/2020
Yunnan	CHN	24.974	101.48700000000001	174	02/28/2020
Yunnan	CHN	24.974	101.48700000000001	174	02/29/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/01/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/02/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/03/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/04/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/05/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/06/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/07/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/08/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/09/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/10/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/11/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/12/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/13/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/14/2020
Yunnan	CHN	24.974	101.48700000000001	174	03/15/2020
Yunnan	CHN	24.974	101.48700000000001	176	03/16/2020
Hainan	CHN	19.1959	109.7453	4	01/22/2020
Hainan	CHN	19.1959	109.7453	5	01/23/2020
Hainan	CHN	19.1959	109.7453	8	01/24/2020
Hainan	CHN	19.1959	109.7453	19	01/25/2020
Hainan	CHN	19.1959	109.7453	22	01/26/2020
Hainan	CHN	19.1959	109.7453	33	01/27/2020
Hainan	CHN	19.1959	109.7453	40	01/28/2020
Hainan	CHN	19.1959	109.7453	43	01/29/2020
Hainan	CHN	19.1959	109.7453	46	01/30/2020
Hainan	CHN	19.1959	109.7453	52	01/31/2020
Hainan	CHN	19.1959	109.7453	62	02/01/2020
Hainan	CHN	19.1959	109.7453	64	02/02/2020
Hainan	CHN	19.1959	109.7453	72	02/03/2020
Hainan	CHN	19.1959	109.7453	80	02/04/2020
Hainan	CHN	19.1959	109.7453	99	02/05/2020
Hainan	CHN	19.1959	109.7453	106	02/06/2020
Hainan	CHN	19.1959	109.7453	117	02/07/2020
Hainan	CHN	19.1959	109.7453	124	02/08/2020
Hainan	CHN	19.1959	109.7453	131	02/09/2020
Hainan	CHN	19.1959	109.7453	138	02/10/2020
Hainan	CHN	19.1959	109.7453	144	02/11/2020
Hainan	CHN	19.1959	109.7453	157	02/12/2020
Hainan	CHN	19.1959	109.7453	157	02/13/2020
Hainan	CHN	19.1959	109.7453	159	02/14/2020
Hainan	CHN	19.1959	109.7453	162	02/15/2020
Hainan	CHN	19.1959	109.7453	162	02/16/2020
Hainan	CHN	19.1959	109.7453	163	02/17/2020
Hainan	CHN	19.1959	109.7453	163	02/18/2020
Hainan	CHN	19.1959	109.7453	168	02/19/2020
Hainan	CHN	19.1959	109.7453	168	02/20/2020
Hainan	CHN	19.1959	109.7453	168	02/21/2020
Hainan	CHN	19.1959	109.7453	168	02/22/2020
Hainan	CHN	19.1959	109.7453	168	02/23/2020
Hainan	CHN	19.1959	109.7453	168	02/24/2020
Hainan	CHN	19.1959	109.7453	168	02/25/2020
Hainan	CHN	19.1959	109.7453	168	02/26/2020
Hainan	CHN	19.1959	109.7453	168	02/27/2020
Hainan	CHN	19.1959	109.7453	168	02/28/2020
Hainan	CHN	19.1959	109.7453	168	02/29/2020
Hainan	CHN	19.1959	109.7453	168	03/01/2020
Hainan	CHN	19.1959	109.7453	168	03/02/2020
Hainan	CHN	19.1959	109.7453	168	03/03/2020
Hainan	CHN	19.1959	109.7453	168	03/04/2020
Hainan	CHN	19.1959	109.7453	168	03/05/2020
Hainan	CHN	19.1959	109.7453	168	03/06/2020
Hainan	CHN	19.1959	109.7453	168	03/07/2020
Hainan	CHN	19.1959	109.7453	168	03/08/2020
Hainan	CHN	19.1959	109.7453	168	03/09/2020
Hainan	CHN	19.1959	109.7453	168	03/10/2020
Hainan	CHN	19.1959	109.7453	168	03/11/2020
Hainan	CHN	19.1959	109.7453	168	03/12/2020
Hainan	CHN	19.1959	109.7453	168	03/13/2020
Hainan	CHN	19.1959	109.7453	168	03/14/2020
Hainan	CHN	19.1959	109.7453	168	03/15/2020
Hainan	CHN	19.1959	109.7453	168	03/16/2020
Guizhou	CHN	26.8154	106.8748	1	01/22/2020
Guizhou	CHN	26.8154	106.8748	3	01/23/2020
Guizhou	CHN	26.8154	106.8748	3	01/24/2020
Guizhou	CHN	26.8154	106.8748	4	01/25/2020
Guizhou	CHN	26.8154	106.8748	5	01/26/2020
Guizhou	CHN	26.8154	106.8748	7	01/27/2020
Guizhou	CHN	26.8154	106.8748	9	01/28/2020
Guizhou	CHN	26.8154	106.8748	9	01/29/2020
Guizhou	CHN	26.8154	106.8748	12	01/30/2020
Guizhou	CHN	26.8154	106.8748	29	01/31/2020
Guizhou	CHN	26.8154	106.8748	29	02/01/2020
Guizhou	CHN	26.8154	106.8748	38	02/02/2020
Guizhou	CHN	26.8154	106.8748	46	02/03/2020
Guizhou	CHN	26.8154	106.8748	58	02/04/2020
Guizhou	CHN	26.8154	106.8748	64	02/05/2020
Guizhou	CHN	26.8154	106.8748	71	02/06/2020
Guizhou	CHN	26.8154	106.8748	81	02/07/2020
Guizhou	CHN	26.8154	106.8748	89	02/08/2020
Guizhou	CHN	26.8154	106.8748	99	02/09/2020
Guizhou	CHN	26.8154	106.8748	109	02/10/2020
Guizhou	CHN	26.8154	106.8748	127	02/11/2020
Guizhou	CHN	26.8154	106.8748	133	02/12/2020
Guizhou	CHN	26.8154	106.8748	135	02/13/2020
Guizhou	CHN	26.8154	106.8748	140	02/14/2020
Guizhou	CHN	26.8154	106.8748	143	02/15/2020
Guizhou	CHN	26.8154	106.8748	144	02/16/2020
Guizhou	CHN	26.8154	106.8748	146	02/17/2020
Guizhou	CHN	26.8154	106.8748	146	02/18/2020
Guizhou	CHN	26.8154	106.8748	146	02/19/2020
Guizhou	CHN	26.8154	106.8748	146	02/20/2020
Guizhou	CHN	26.8154	106.8748	146	02/21/2020
Guizhou	CHN	26.8154	106.8748	146	02/22/2020
Guizhou	CHN	26.8154	106.8748	146	02/23/2020
Guizhou	CHN	26.8154	106.8748	146	02/24/2020
Guizhou	CHN	26.8154	106.8748	146	02/25/2020
Guizhou	CHN	26.8154	106.8748	146	02/26/2020
Guizhou	CHN	26.8154	106.8748	146	02/27/2020
Guizhou	CHN	26.8154	106.8748	146	02/28/2020
Guizhou	CHN	26.8154	106.8748	146	02/29/2020
Guizhou	CHN	26.8154	106.8748	146	03/01/2020
Guizhou	CHN	26.8154	106.8748	146	03/02/2020
Guizhou	CHN	26.8154	106.8748	146	03/03/2020
Guizhou	CHN	26.8154	106.8748	146	03/04/2020
Guizhou	CHN	26.8154	106.8748	146	03/05/2020
Guizhou	CHN	26.8154	106.8748	146	03/06/2020
Guizhou	CHN	26.8154	106.8748	146	03/07/2020
Guizhou	CHN	26.8154	106.8748	146	03/08/2020
Guizhou	CHN	26.8154	106.8748	146	03/09/2020
Guizhou	CHN	26.8154	106.8748	146	03/10/2020
Guizhou	CHN	26.8154	106.8748	146	03/11/2020
Guizhou	CHN	26.8154	106.8748	146	03/12/2020
Guizhou	CHN	26.8154	106.8748	146	03/13/2020
Guizhou	CHN	26.8154	106.8748	146	03/14/2020
Guizhou	CHN	26.8154	106.8748	146	03/15/2020
Guizhou	CHN	26.8154	106.8748	146	03/16/2020
Tianjin	CHN	39.3054	117.323	4	01/22/2020
Tianjin	CHN	39.3054	117.323	4	01/23/2020
Tianjin	CHN	39.3054	117.323	8	01/24/2020
Tianjin	CHN	39.3054	117.323	10	01/25/2020
Tianjin	CHN	39.3054	117.323	14	01/26/2020
Tianjin	CHN	39.3054	117.323	23	01/27/2020
Tianjin	CHN	39.3054	117.323	24	01/28/2020
Tianjin	CHN	39.3054	117.323	27	01/29/2020
Tianjin	CHN	39.3054	117.323	31	01/30/2020
Tianjin	CHN	39.3054	117.323	32	01/31/2020
Tianjin	CHN	39.3054	117.323	41	02/01/2020
Tianjin	CHN	39.3054	117.323	48	02/02/2020
Tianjin	CHN	39.3054	117.323	60	02/03/2020
Tianjin	CHN	39.3054	117.323	67	02/04/2020
Tianjin	CHN	39.3054	117.323	69	02/05/2020
Tianjin	CHN	39.3054	117.323	79	02/06/2020
Tianjin	CHN	39.3054	117.323	81	02/07/2020
Tianjin	CHN	39.3054	117.323	88	02/08/2020
Tianjin	CHN	39.3054	117.323	91	02/09/2020
Tianjin	CHN	39.3054	117.323	95	02/10/2020
Tianjin	CHN	39.3054	117.323	106	02/11/2020
Tianjin	CHN	39.3054	117.323	112	02/12/2020
Tianjin	CHN	39.3054	117.323	119	02/13/2020
Tianjin	CHN	39.3054	117.323	120	02/14/2020
Tianjin	CHN	39.3054	117.323	122	02/15/2020
Tianjin	CHN	39.3054	117.323	124	02/16/2020
Tianjin	CHN	39.3054	117.323	125	02/17/2020
Tianjin	CHN	39.3054	117.323	128	02/18/2020
Tianjin	CHN	39.3054	117.323	130	02/19/2020
Tianjin	CHN	39.3054	117.323	131	02/20/2020
Tianjin	CHN	39.3054	117.323	132	02/21/2020
Tianjin	CHN	39.3054	117.323	135	02/22/2020
Tianjin	CHN	39.3054	117.323	135	02/23/2020
Tianjin	CHN	39.3054	117.323	135	02/24/2020
Tianjin	CHN	39.3054	117.323	135	02/25/2020
Tianjin	CHN	39.3054	117.323	135	02/26/2020
Tianjin	CHN	39.3054	117.323	136	02/27/2020
Tianjin	CHN	39.3054	117.323	136	02/28/2020
Tianjin	CHN	39.3054	117.323	136	02/29/2020
Tianjin	CHN	39.3054	117.323	136	03/01/2020
Tianjin	CHN	39.3054	117.323	136	03/02/2020
Tianjin	CHN	39.3054	117.323	136	03/03/2020
Tianjin	CHN	39.3054	117.323	136	03/04/2020
Tianjin	CHN	39.3054	117.323	136	03/05/2020
Tianjin	CHN	39.3054	117.323	136	03/06/2020
Tianjin	CHN	39.3054	117.323	136	03/07/2020
Tianjin	CHN	39.3054	117.323	136	03/08/2020
Tianjin	CHN	39.3054	117.323	136	03/09/2020
Tianjin	CHN	39.3054	117.323	136	03/10/2020
Tianjin	CHN	39.3054	117.323	136	03/11/2020
Tianjin	CHN	39.3054	117.323	136	03/12/2020
Tianjin	CHN	39.3054	117.323	136	03/13/2020
Tianjin	CHN	39.3054	117.323	136	03/14/2020
Tianjin	CHN	39.3054	117.323	136	03/15/2020
